SMMA_Identifier,SMMA_Only_For_Map,BPS_School_Name,BPS_Historical_Name,SMMA_Abbreviated_Name,BPS_Address,BRA_Neighborhood,SMMA_latitude,SMMA_longitude,SMMA_Typology,SMMA_Educational_Program,BPS_Grades_Offered,BPS_Property_Status,BPS_Total_GSF,BPS_GSF,SMMA_Site_SF,SMMA_Site_Acres,BPS_Year_Founded ,BPS_Year_Built,MSBA_Year_Reno,SMMA_Era,BPS_Plans,BPS_Principal,BPS_Open,BPS_Close,DOE_ID,DOE_Total,DOE_PK,DOE_K,DOE_1,DOE_2,DOE_3,DOE_4,DOE_5,DOE_6,DOE_7,DOE_8,DOE_9,DOE_10,DOE_11,DOE_12,DOE_SP,GSF / Student Value,BPS_KWH, BPS_Electric_Bill ,BPS_Therms, BPS_Gas_Bill ,BPS_Water_ft_cubic, BPS_Water_Bill , BPS_Total_Energy_Cost ,Climate_Priority,Climate_Risk,SMMA_FA_Visit_Date,SMMA_FA_Status,SMMA_FA_School_Enrollment,SMMA_FA_Enrollment_Building,SMMA_FA_Major_Investments,SMMA_FA_Existing_PV,SMMA_FA_space_Solar,SMMA_FA_Roof_Membrane,SMMA_FA_Facade,SMMA_FA_Windows,SMMA_FA_Boilers,SMMA_FA_Heating_Distribution_Systems,SMMA_FA_Ventilation_Distribution_Systems,SMMA_FA_Electrical_Service,SMMA_FA_Means_Egress,SMMA_FA_FP_Sprinklers,SMMA_FA_Life_Safety,SMMA_FA_Security_Entry,SMMA_FA_Lighting_Quantity_Control,SMMA_FA_Toilets_Fixtures,SMMA_FA_Plumbing_Distribution_Systems,SMMA_FA_Accessibility,SMMA_FA_Deterioration_Roof,SMMA_FA_Deterioration_Floor,SMMA_FA_Deterioration_Walls_Columns,SMMA_FA_Deterioration_Foundations,SMMA_FA_Deterioration_Facade,SMMA_FA_lateral_system_identifiable,SMMA_FA_Overall_Building_Condition,SMMA_FA_MHC_Inventory,SMMA_FA_MHC_Register,SMMA_FA_Emergency_Shelter,SMMA_FA_Community_Use_spaces,SMMA_FA_Overall_Community_Building,SMMA_FA_Building_suitability_school,SMMA_FA_susceptible_climate_change_now,SMMA_FA_susceptible_climate_change_2100,SMMA_FA_site_major_investments_10__years,SMMA_FA_building_expandable_current_site,SMMA_FA_Parking_Quality,SMMA_FA_Neighborhood_Streets,SMMA_FA_DropOff_PickUp,SMMA_FA_Walkways_Curbs_Sidewalks,SMMA_FA_MAABADA_Accessibility,SMMA_FA_Site_Lighting,SMMA_FA_Fencing,SMMA_FA_Drainage,SMMA_FA_Play_Areas,SMMA_FA_Walls_Slopes,SMMA_FA_Overall_Site_Condition,SMMA_FA_MHC_Archaeological_Assets,SMMA_FA_Mass_Transit,SMMA_FA_Bikable,SMMA_FA_Walkable,SMMA_FA_Overall_Community_Site,SMMA_FA_Site_suitability_school,Visit_Date_Date,SMMA_ES_Status,SMMA_EA_Building_originally_designed,SMMA_EA_grade_configuration_best_suited_PreK_to_1,SMMA_EA_grade_configuration_best_suited_PreK_to_3,SMMA_EA_grade_configuration_best_suited_PreK_to_5,SMMA_EA_grade_configuration_best_suited_PreK_to_6,SMMA_EA_grade_configuration_best_suited_4_to_6,SMMA_EA_grade_configuration_best_suited_6_to_8,SMMA_EA_grade_configuration_best_suited_7_to_8,SMMA_EA_grade_configuration_best_suited_6_to_12,SMMA_EA_grade_configuration_best_suited_7_to_12,SMMA_EA_grade_configuration_best_suited_9_to_12,SMMA_EA_Building_Ventilation,SMMA_EA_Building_Natural_Daylighting,SMMA_EA_Building_Lighting_Quality_Quantity,SMMA_EA_Building_Air_Quality,SMMA_EA_Building_Acoustical,SMMA_EA_Building_Technology:_Power,SMMA_EA_Building_Technology_Wireless,SMMA_EA_Building_Technology_Interactive,SMMA_EA_Building_Furniture,SMMA_EA_Building_Finishes,SMMA_EA_Building_Environment_inviting_stimulating_comfortable,SMMA_EA_Building_Adjacencies_Learning_Environments,SMMA_EA_Building_Outdoor_Classrooms,SMMA_EA_Overall_EFE_learning_environments,SMMA_EA_site_includes_Playgrounds,SMMA_EA_site_includes_Accessible,SMMA_EA_site_includes_PlayFields,SMMA_EA_change_typology_easily,SMMA_EA_transformed_educationally,SMMA_EA_swing_space,SMMA_EA_85%_to_115%_utilization,SMMA_EA_Educational_Program,SMMA_EA_EFE_S_Overall_all,SMMA_EA_ES_Adequacy_PreK,SMMA_EA_ES_Adequacy_Kindergarten,SMMA_EA_ES_Adequacy_Classroom,SMMA_EA_ES_Adequacy_SPED_SS,SMMA_EA_ES_Adequacy_SPED_Resource,SMMA_EA_ES_Adequacy_Art,SMMA_EA_ES_Adequacy_Music,SMMA_EA_ES_Adequacy_Gymnasium,SMMA_EA_ES_Adequacy_Media_Center,SMMA_EA_ES_Adequacy_Cafeteria,SMMA_EA_ES_Adequacy_Stage,SMMA_EA_ES_Adequacy_Medical,SMMA_EA_ES_Adequacy_Administration,SMMA_EA_ES_Adequacy_Custodial,SMMA_EA_ES_Adequacy_Network,SMMA_EA_ES_Adequacy_Other_1,SMMA_EA_ES_Adequacy_Other_2,SMMA_EA_ES_Adequacy_Other_3,SMMA_EA_ES_Overall_EFE_spaces,SMMA_EA_MS_Adequacy_Classroom,SMMA_EA_MS_Adequacy_Science,SMMA_EA_MS_Adequacy_SPED_SS,SMMA_EA_MS_Adequacy_SPED_Resource,SMMA_EA_MS_Adequacy_Art,SMMA_EA_MS_Adequacy_Music,SMMA_EA_MS_Adequacy_Vocations,SMMA_EA_MS_Adequacy_Gymnasium,SMMA_EA_MS_Adequacy_Media_Center,SMMA_EA_MS_Adequacy_Cafeteria,SMMA_EA_MS_Adequacy_Stage,SMMA_EA_MS_Adequacy_Medical,SMMA_EA_MS_Adequacy_Administration,SMMA_EA_MS_Adequacy_Custodial,SMMA_EA_MS_Adequacy_Network,SMMA_EA_MS_Adequacy_Other_1,SMMA_EA_MS_Adequacy_Other_2,SMMA_EA_MS_Adequacy_Other_3,SMMA_EA_MS_Overall_EFE_spaces,SMMA_EA_HS712_Adequacy_Classroom,SMMA_EA_HS712_Adequacy_TeacherPlanning,SMMA_EA_HS712_Adequacy_Small_Group,SMMA_EA_HS712_Adequacy_Science,SMMA_EA_HS712_Adequacy_SPED_SS,SMMA_EA_HS712_Adequacy_SPED_Resource,SMMA_EA_HS712_Adequacy_Art,SMMA_EA_HS712_Adequacy_Music,SMMA_EA_HS712_Adequacy_Vocations,SMMA_EA_HS712_Adequacy_Gymnasium,SMMA_EA_HS712_Adequacy_GynasiumAlternatives,SMMA_EA_HS712_Adequacy_Media_Center,SMMA_EA_HS712_Adequacy_Cafeteria,SMMA_EA_HS712_Adequacy_Auditorium,SMMA_EA_HS712_Adequacy_Stage,SMMA_EA_HS712_Adequacy_Medical,SMMA_EA_HS712_Adequacy_Administration,SMMA_EA_HS712_Adequacy_Custodial,SMMA_EA_HS712_Adequacy_Network,SMMA_EA_HS712_Adequacy_Other_1,SMMA_EA_HS712_Adequacy_Other_2,SMMA_EA_HS712_Adequacy_Other_3,SMMA_EA_HS712_Overall_EFE_spaces,SMMA_EA_HS912_Adequacy_Classroom,SMMA_EA_HS912_Adequacy_TeacherPlanning,SMMA_EA_HS912_Adequacy_Small_Group,SMMA_EA_HS912_Adequacy_Science,SMMA_EA_HS912_Adequacy_SPED_SS,SMMA_EA_HS912_Adequacy_SPED_Resource,SMMA_EA_HS912_Adequacy_Art,SMMA_EA_HS912_Adequacy_Music,SMMA_EA_HS912_Adequacy_Vocations,SMMA_EA_HS912_Adequacy_Gymnasium,SMMA_EA_HS912_Adequacy_GynasiumAlternatives,SMMA_EA_HS912_Adequacy_Media_Center,SMMA_EA_HS912_Adequacy_Cafeteria,SMMA_EA_HS912_Adequacy_Auditorium,SMMA_EA_HS912_Adequacy_Stage,SMMA_EA_HS912_Adequacy_Medical,SMMA_EA_HS912_Adequacy_Administration,SMMA_EA_HS912_Adequacy_Custodial,SMMA_EA_HS912_Adequacy_Network,SMMA_EA_HS912_Adequacy_Other_1,SMMA_EA_HS912_Adequacy_Other_2,SMMA_EA_HS912_Adequacy_Other_3,SMMA_EA_HS912_Overall_EFE_spaces,SMMA_EA_K8_Adequacy_Pre-K,SMMA_EA_K8_Adequacy_Kindergarten,SMMA_EA_K8_Adequacy_Classroom_Grades_1-5,SMMA_EA_K8_Adequacy_Classroom_Grades_6-8,SMMA_EA_K8_Adequacy_Science,SMMA_EA_K8_Adequacy_SPED_SS,SMMA_EA_K8_Adequacy_Small_Group,SMMA_EA_K8_Adequacy_Art_Grades_1-5,SMMA_EA_K8_Adequacy_Art_Grades_6-8,SMMA_EA_K8_Adequacy_Music,SMMA_EA_K8_Adequacy_Vocations,SMMA_EA_K8_Adequacy_Gymnasium,SMMA_EA_K8_Adequacy_Media_Center,SMMA_EA_K8_Adequacy_Cafeteria,SMMA_EA_K8_Adequacy_Stage,SMMA_EA_K8_Adequacy_Medical,SMMA_EA_K8_Adequacy_Administration,SMMA_EA_K8_Adequacy_Custodial,SMMA_EA_K8_Adequacy_Network,SMMA_EA_K8_Adequacy_Other_1,SMMA_EA_K8_Adequacy_Other_2,SMMA_EA_K8_Adequacy_Other_3,SMMA_EA_K8_Overall_EFE_spaces
056,,Charlestown High,Charlestown High,Charlestown,"240 Medford St Charlestown, MA 02129",Charlestown,42.380076,-71.061094,High School,High Schools: 9 to 12,9-12,Owned,226822,226822,58974,1.353856749,1978,1978,N/A,1960-1984,"CAD plans, site plans",William Thomas,7:30:00 AM,1:50:00 PM,350515,958,0,0,0,0,0,0,0,0,0,0,288,230,196,202,42,198,1199240," $221,161.00 ",130015," $167,987.00 ",192520," $26,431.00 "," $415,579.00 ",,,04/28/2016,Phase 3,958,958,Yes,No,Yes,Minor,Adequate,Adequate,Adequate,Moderate,Moderate,Adequate,Adequate,Minor,Minor,Minor,Adequate,Adequate,Moderate,Adequate,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Good,Not Listed,Not Listed,No,Yes,Good,Yes,No,Yes,Yes,Yes,Minor,Minor,Minor,Minor,Minor,Minor,Adequate,Minor,Adequate,Minor,Good,Not Researched,Yes,Yes,Yes,Good,Yes,4/28/16,Phase 3,High School,,,,,,,,,,9 to 12,Fair,Good,Good,Fair,Poor,Poor,Fair,Poor,Poor,Fair,Good,Good,Deficient,Fair,No,Yes,Yes,No,Yes,Yes,Yes,High Schools: 9 to 12,Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,Poor,Deficient,Fair,Fair,Fair,Good,Poor,Good,Fair,Fair,Good,Good,Poor,Excellent,Excellent,Excellent,,,,,,Fair,,,,,,,,,,,,,,,,,,,,,,,
026,,"Chittick, James J. Elementary",Chittick Elementary,Chittick,"154 Ruskindale Rd Mattapan, MA 02126",Hyde Park,42.26739,-71.104443,Elementary School,Elementary: Pre-K to 6,K1-5,Owned,48697,48697,68425,1.570821855,1931,1931,N/A,1900-1939,"CAD plans, site plans",Michelle Burnett-Herndon,8:30:00 AM,2:30:00 PM,350154,310,46,47,45,49,55,37,31,0,0,0,0,0,0,0,0,179,120072," $17,670.00 ",16973," $12,811.00 ",48120," $5,945.00 "," $36,426.00 ",,,06/10/2016,Phase 3,310,310,Yes,No,Yes,Moderate,Minor,Replace,Minor,Moderate,Moderate,Minor,Minor,Not Present,Minor,Moderate,Minor,Moderate,Moderate,Not Present,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Fair,Not Listed,Not Listed,No,No,Poor,Yes,No,No,No,Yes,Not Present,Moderate,Minor,Replace,Not Present,Not Present,Minor,Moderate,Moderate,Moderate,Poor,Not Researched,No,Yes,Yes,Poor,Yes,6/10/16,Phase 3,Elementary School,Pre-K to 1,Pre-K to 3,Pre-K to 5,,,,,,,,Deficient,Good,Good,Deficient,Poor,Poor,Good,Excellent,Fair,Fair,Poor,Fair,Good,Fair,Yes,Yes,No,Yes,No,Yes,Yes,Elementary: Pre-K to 6,Poor,Poor,Poor,Poor,Poor,Deficient,Deficient,Poor,Deficient,Deficient,Poor,Poor,Poor,Poor,,,Good,Fair,Fair,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075,,Clap Innovation School,Clap Elementary,Clap,"35 Harvest Street, Dorchester",Dorchester,42.3230799,-71.0585048,Elementary School,Elementary: Pre-K to 6,K1-5,Owned,29448,29448,21548,0.494674013,2011,1896,N/A,-1899,"Program plans, MSBA space comparison plans, CAD plans, site plans",,9:30:00 AM,4:00:00 PM,350298,158,21,16,37,20,25,20,19,0,0,0,0,0,0,0,0,180,73600," $13,196.00 ",8819," $10,654.00 ",21170," $2,510.00 "," $26,360.00 ",,,01/22/2016,Phase 2,158,158,Yes,No,No,Replace,Minor,Minor,Adequate,Minor,Not Present,Adequate,Moderate,Not Present,Adequate,Moderate,Minor,Adequate,Adequate,Replace,Yes,Not Observed,Yes,Not Observed,Not Observed,Yes,Fair,Not Listed,Not Listed,No,No,Poor,Yes,No,No,No,No,Moderate,Adequate,Moderate,Adequate,Moderate,Replace,Adequate,Minor,Adequate,Adequate,Good,Not Researched,Yes,No,Yes,Good,No,4/13/16,Phase 2,Elementary School,Pre-K to 1,Pre-K to 3,Pre-K to 5,,,,,,,,Deficient,Good,Good,Deficient,Poor,Poor,Good,Poor,Fair,Poor,Poor,Poor,Fair,Poor,Yes,Yes,No,No,No,Yes,Yes,Elementary: Pre-K to 6,Poor,Poor,Poor,Good,Fair,Deficient,Deficient,Deficient,Poor,Deficient,Poor,Poor,Poor,Poor,Good,,,,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
058,,Community Academy,Fuller,Community,"25 Glen Road, Jamaica Plain",Jamaica Plain,42.3089352,-71.1034659,Special,High Schools: 9 to 12,9-12,Owned,19889,19889,26792,0.615059688,,1892,N/A,-1899,"CAD plans, site plans",Harold Miller Jr.,8:00:00 AM,2:20:00 PM,350518,40,0,0,0,0,0,0,0,0,0,0,7,16,10,7,0,225,58670," $8,053.00 ",10744," $12,706.00 ",19720," $2,573.00 "," $23,332.00 ",,,05/26/2016,Phase 3,40,40,Yes,No,Yes,Replace,Adequate,Minor,Replace,Replace,Replace,Moderate,Moderate,Not Present,Replace,Replace,Minor,Replace,Replace,Replace,Yes,Yes,Not Observed,Yes,Not Observed,Yes,Poor,Listed,Not Listed,No,No,Poor,No,No,No,No,Yes,Replace,Moderate,Not Present,Replace,Not Present,Not Present,Replace,Moderate,Moderate,Replace,Poor,Not Researched,Yes,Yes,Yes,Poor,No,5/25/16,Phase 3,Elementary School,,,,,,,,,,,Deficient,Fair,Poor,Deficient,Poor,Poor,Fair,Good,Poor,Deficient,Deficient,Poor,Poor,Poor,Yes,Yes,No,No,No,No,No,High Schools: 9 to 12,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,Excellent,Deficient,Deficient,Poor,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Excellent,Deficient,Deficient,Poor,Poor,,,,,,Poor,,,,,,,,,,,,,,,,,,,,,,,
008A,,Community Academy of Science & Health*,Cleveland,CASH*,"11 Charles St Dorchester, MA 02122",Dorchester,42.3009137,-71.0619253,High School,High Schools: 9 to 12,9-12,Owned,85935,85935,117847,2.705394858,2005,1928,"Additions in 1949, 1971",1900-1939,"CAD plans, site plans",Tanya Freeman-Wisdom,8:00:00 AM,2:25:00 PM,350581,414,0,0,0,0,0,0,0,0,0,0,99,87,102,104,22,225,443480," $86,517.00 ",47502," $59,149.00 ",89380," $11,207.00 "," $156,873.00 ",,,05/20/2016,Phase 3,414,483,Yes,No,Yes,Minor,Adequate,Moderate,Minor,Minor,Minor,Minor,Minor,Moderate,Minor,Minor,Moderate,Minor,Minor,Minor,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Fair,Not Listed,Not Listed,Yes,No,Poor,Yes,No,No,Yes,No,Moderate,Minor,Replace,Moderate,Moderate,Moderate,Moderate,Minor,Not Present,Replace,Fair,Not Researched,Yes,Yes,Yes,Fair,Yes,5/20/16,Phase 3,High School,,,,,,,,6 to 12,7 to 12,9 to 12,Poor,Fair,Poor,Fair,Fair,Good,Good,Excellent,Good,Fair,Fair,Fair,Deficient,Fair,No,Yes,No,No,Yes,Yes,Yes,High Schools: 9 to 12,Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good,Poor,Good,Poor,Deficient,Deficient,Deficient,Deficient,Poor,Poor,Deficient,Good,Excellent,Excellent,Poor,Excellent,Excellent,,,,,,Fair,,,,,,,,,,,,,,,,,,,,,,,
046,,"Condon, James F. Elementary",Condon Elementary,Condon,"200 D St South Boston, MA 02127",South Boston,42.3381626,-71.0525141,Elementary School,Elementary: Pre-K to 6,K0-6,Owned,140426,140426,157411,3.61365932,1975,1975,N/A,1960-1984,"CAD plans, site plans",Robby Chisholm,8:30:00 AM,2:30:00 PM,350146,837,55,83,101,105,129,134,123,107,0,0,0,0,0,0,0,145,783380," $183,575.00 ",133690," $148,439.00 ",248250," $32,480.00 "," $364,494.00 ",,,05/19/2016,Phase 3,837,837,Yes,No,Yes,Minor,Adequate,Minor,Replace,Minor,Minor,Adequate,Adequate,Not Present,Adequate,Adequate,Moderate,Moderate,Minor,Adequate,Not Observed,Yes,Yes,Not Observed,Not Observed,Yes,Good,Not Listed,Not Listed,Yes,Yes,Excellent,Yes,No,Yes,No,Yes,Minor,Minor,Moderate,Moderate,Minor,Minor,Minor,Minor,Moderate,Adequate,Good,Not Researched,Yes,Yes,Yes,Good,Yes,5/19/16,Phase 3,Elementary School,Pre-K to 1,Pre-K to 3,Pre-K to 5,Pre-K to 6,,,,,,,Fair,Good,Fair,Poor,Fair,Fair,Good,Fair,Good,Poor,Fair,Fair,Good,Fair,Yes,Yes,Yes,No,Yes,No,Yes,Elementary: Pre-K to 6,Fair,Good,Fair,Good,Good,Excellent,Good,Poor,Excellent,Fair,Poor,Poor,Excellent,Poor,,Good,Excellent,Fair,Fair,Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
089,,"Conley, George H. Elementary",Conley Elementary School,Conley,"450 Poplar St Roslindale, MA 02131",Roslindale,42.2746039,-71.1273159,Elementary School,Elementary: Pre-K to 6,K0-5,Owned,25281,25281,79305,1.820592287,1931,1931,N/A,1900-1939,"CAD plans, site plans",Joseph Foley,8:30:00 AM,2:30:00 PM,350122,220,22,41,28,49,29,28,23,0,0,0,0,0,0,0,0,180,87524," $9,843.00 ",14007," $16,293.00 ",45170," $5,586.00 "," $31,722.00 ",,,06/08/2016,Phase 3,220,220,Yes,No,Yes,Adequate,Adequate,Minor,Replace,Moderate,Moderate,Minor,Minor,Not Present,Moderate,Minor,Adequate,Minor,Moderate,Replace,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,No,Fair,Listed,Not Listed,No,No,Fair,Yes,No,No,No,Yes,Moderate,Adequate,Minor,Minor,Not Present,Not Present,Replace,Moderate,Moderate,Moderate,Fair,Not Researched,No,Yes,Yes,Fair,Yes,6/8/16,Phase 3,Elementary School,Pre-K to 1,Pre-K to 3,Pre-K to 5,,,,,,,,Poor,Fair,Fair,Poor,Poor,Fair,Fair,Excellent,Fair,Fair,Poor,Poor,Deficient,Fair,Yes,No,No,No,No,No,No,Elementary: Pre-K to 6,Poor,Poor,Poor,Poor,Poor,Poor,Deficient,Deficient,Deficient,Deficient,Poor,Deficient,Excellent,Poor,,,Poor,Good,,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083,,Curley K-8 (Lower School),James Curley Elementary School,Curley Lower,"40 Pershing Rd Jamaica Plain, MA 02130",Jamaica Plain,42.3190749,-71.1140772,K-8,Elementary: Pre-K to 8,K1-5,Owned,34445,34445,175916,4.038475666,2007,1970,N/A,1960-1984,"CAD plans, site plans",Katherine Grassa,8:30:00 AM,2:30:00 PM,350020,632,87,87,86,101,102,88,81,0,0,0,0,0,0,0,0,226,203904," $36,879.00 ",13298," $16,031.00 ",48760," $6,013.00 "," $58,923.00 ",,,05/31/2016,Phase 3,895,632,Yes,No,Yes,Replace,Adequate,Replace,Moderate,Minor,Minor,Adequate,Moderate,Not Present,Minor,Adequate,Minor,Moderate,Minor,Minor,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Good,Not Listed,Not Listed,No,No,Poor,Yes,No,No,Yes,No,Replace,Minor,Minor,Replace,Replace,Not Present,Adequate,Moderate,Adequate,Replace,Fair,Not Researched,Yes,Yes,Yes,Fair,Yes,5/31/16,Phase 3,Elementary School,Pre-K to 1,,,,,,,,,,Fair,Good,Fair,Fair,Poor,Fair,Fair,Poor,Poor,Poor,Fair,Poor,Good,Fair,Yes,Yes,Yes,No,No,No,Yes,Elementary: Pre-K to 8,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor,Poor,Poor,Fair,Poor,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Deficient,Poor,Deficient,Poor,Poor,,,,,,Poor
090,,Curley K-8 (Upper School),Mary Curley Middle School,Curley Upper,"493 Centre Street, Jamaica Plain",Jamaica Plain,42.3185498,-71.1136132,K-8,Elementary: Pre-K to 8,6-8,Owned,122183,122183,175916,4.038475666,2007,1931,N/A,1900-1939,"CAD plans, site plans",,8:30:00 AM,2:30:00 PM,350020,263,0,0,0,0,0,0,0,103,72,88,0,0,0,0,0,190,267312," $40,681.00 ",36797," $41,436.00 ",87690," $11,035.00 "," $93,152.00 ",M,6 - SLR Comm Center,05/31/2016,Phase 3,895,263,Yes,No,Yes,Minor,Adequate,Replace,Minor,Moderate,Moderate,Minor,Minor,Not Present,Adequate,Minor,Adequate,Replace,Replace,Adequate,Not Observed,Not Observed,Yes,Not Observed,Not Observed,Yes,Good,Listed,Not Listed,Yes,Yes,Fair,Yes,No,No,Yes,No,Replace,Minor,Minor,Replace,Replace,Not Present,Adequate,Moderate,Adequate,Replace,Fair,Not Researched,Yes,Yes,Yes,Fair,Yes,5/31/16,Phase 3,Middle School,Pre-K to 1,Pre-K to 3,Pre-K to 5,Pre-K to 6,,,,,,,Poor,Fair,Fair,Fair,Fair,Fair,Fair,Poor,Poor,Poor,Fair,Poor,Good,Fair,Yes,Yes,Yes,No,No,Yes,Yes,Elementary: Pre-K to 8,Poor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor,Poor,Fair,Fair,Poor,Fair,Poor,Fair,Deficient,Fair,Deficient,Poor,Poor,Excellent,Poor,Deficient,Good,,,Good,Poor,Poor,Poor
074,,Dearborn STEM Academy*,Dearborn,Dearborn,"35 Greenville Street Roxbury, MA ",Roxbury,42.3264366,-71.0807872,High School,High Schools: 7 to 12,6-12,In Construction,202304,57929.28,119598,0.850528007,1912,2018,N/A,1985-Present,None,"Mweusi Willingham, Interim Headmaster",7:25:00 AM,2:20:00 PM,350326,262,0,0,0,0,0,0,0,56,52,46,44,44,20,0,0,225,,,,,,, $-   ,,,,Not Assessed,262,794,,,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,Not Assessed,,,,,,,,,,,,,,,,Not Assessed,Not Researched,,,,Not Assessed,,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,Not Assessed,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
069,,"Dever, Paul A. Elementary",Dever Elementary,Dever,"325 Mt Vernon St Dorchester, MA 02125",Dorchester,42.3175807,-71.0427667,Elementary School,Elementary: Pre-K to 6,K1-5,Owned,75892,75892,282110,6.476354454,1957,1957,N/A,1940-1959,"CADplans,siteplans",75892,75892,75892,75892,498,38,66,74,86,88,77,69,0,0,0,0,0,0,0,0,158,493520," $76,625.00 ",86865," $109,138.00 ",149580," $19,400.00 "," $205,163.00 ",,,04/29/2016,Phase 3,498,498,Yes,No,Yes,Minor,Minor,Minor,Moderate,Replace,Replace,Replace,Replace,Replace,Moderate,Replace,Minor,Replace,Replace,Not Present,Not Observed,Not Observed,Not Observed,Not Observed,Yes,No,Poor,Not Listed,Not Listed,No,No,Poor,Yes,No,Yes,No,Yes,Replace,Minor,Adequate,Moderate,Adequate,Not Present,Replace,Replace,Replace,Replace,Fair,Not Researched,Yes,No,No,Fair,Yes,4/29/16,Phase 3,Elementary School,Pre-K to 1,Pre-K to 3,Pre-K to 5,Pre-K to 6,,,,,,,Poor,Fair,Good,Poor,Poor,Poor,Fair,Fair,Fair,Poor,Fair,Poor,Fair,Fair,Yes,Yes,No,No,Yes,Yes,Yes,Elementary: Pre-K to 6,Fair,Poor,Poor,Good,Fair,Excellent,Fair,Deficient,Deficient,Fair,Good,Fair,Poor,Poor,,,,,,Fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050,,Dickerman Elementary,Dickerman Elementary,Dickerman,"206 Magnolia St, Dorchester, MA 02121",Dorchester,42.3113159,-71.073535,Elementary School,Not Assessed,None,Closed,28650,28650,44190,1.01446281,1915,1915,N/A,1900-1939,"CAD plans, site plans",,,,,0,,,,,,,,,,,,,,,,N/A,,,,,,, $-   ,,,06/22/2016,Phase 3,0,0,No,No,Yes,Adequate,Adequate,Adequate,Moderate,Adequate,Minor,Minor,Moderate,Not Present,Minor,Minor,Adequate,Adequate,Minor,Replace,Not Observed,Not Observed,Not Observed,Not Observed,Not Observed,Yes,Good,Not Listed,Not Listed,No,No,Poor,No,No,No,No,Yes,Minor,Minor,Replace,Minor,Not Present,Moderate,Moderate,Minor,Minor,Minor,Fair,Not Researched,No,No,No,Fair,No,,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,Not Assessed,,,,,,,,Not Assessed,Not Assessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
